,movie_id,title,overview,budget,revenue,popularity,release_date,poster_url
,38142,5 Centimeters per Second,"Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",5.0,0.548192,4.5857,,https://image.tmdb.org/t/p/original/dFipUR6W0y3PPkuVS8gjFd929m2.jpg
,13991,College,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,7.0,6.265483,4.5835,,https://image.tmdb.org/t/p/original/lY2AHNzHEtlWLisRj0ezSRmnDAt.jpg
,1186532,The Forge,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",5.0,40.392664,4.5798,,https://image.tmdb.org/t/p/original/oranxontIQRmhuyQlkoAwxpeBYz.jpg
,956842,Fly Me to the Moon,"Sparks fly in all directions as marketing maven Kelly Jones, brought in to fix NASA's public image, wreaks havoc on Apollo 11 launch director Cole Davis' already difficult task of putting a man on the moon. When the White House deems the mission too important to fail, Jones is directed to stage a fake moon landing as backup, and the countdown truly begins.",100.0,42.260534,4.579,,https://image.tmdb.org/t/p/original/gjk8YdXpItoC1in53FCrZMFIuBx.jpg
,82654,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",35.0,117.0,4.5775,,https://image.tmdb.org/t/p/original/i8vCO3uszvlfBJVEyuIZVUDlt60.jpg
,83899,You're Next,"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.",1.0,14.347,4.573,,https://image.tmdb.org/t/p/original/l163jakfKvchUTVTtBi0KA7ZhIc.jpg
,413362,"Roman J. Israel, Esq.","Hard-nosed liberal lawyer Roman J. Israel has been fighting the good fight forever while others take the credit. When his partner – the firm's frontman – has a heart attack, Israel suddenly takes on that role. He soon discovers some unsettling truths about the firm – truths that conflict with his values of helping the poor and dispossessed – and finds himself in an existential crisis that leads to extreme actions.",22.0,13.02586,4.5713,,https://image.tmdb.org/t/p/original/epTCHVcyLkT8Aqt08Ki3PWC2sUh.jpg
,396461,Under the Silver Lake,"Young and disenchanted Sam meets a mysterious and beautiful woman who's swimming in his building's pool one night. When she suddenly vanishes the next morning, Sam embarks on a surreal quest across Los Angeles to decode the secret behind her disappearance, leading him into the murkiest depths of mystery, scandal and conspiracy.",8.5,2.053469,4.5687,,https://image.tmdb.org/t/p/original/771Ey73LqsE9ORJhQCI25rgMXS2.jpg
,634528,The Marksman,"Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",23.0,23.076711,4.568,,https://image.tmdb.org/t/p/original/6vcDalR50RWa309vBH1NLmG2rjQ.jpg
,290751,Secret in Their Eyes,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",19.5,34.85499,4.5656,,https://image.tmdb.org/t/p/original/gJl4iTxQlazkPCplGmSLGBUwqg9.jpg
,239571,The Best of Me,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,26.0,35.926213,4.5656,,https://image.tmdb.org/t/p/original/twv17hergmeqXR2jVpKdv0JRPir.jpg
,420622,Professor Marston and the Wonder Women,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and co-created Wonder Woman in 1941.",7.0,1.6,4.5646,,https://image.tmdb.org/t/p/original/tbrzHlnE8dNpllLWEe9bwDGNzLe.jpg
,709631,Cobweb,"Eight year old Peter is plagued by a mysterious, constant tapping from inside his bedroom wall—one that his parents insist is all in his imagination. As Peter's fear intensifies, he believes that his parents could be hiding a terrible, dangerous secret and questions their trustworthiness.",13.0,10.091821,4.5635,,https://image.tmdb.org/t/p/original/cGXFosYUHYjjdKrOmA0bbjvzhKz.jpg
,505262,My Hero Academia: Two Heroes,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",12.0,27.507549,4.5608,,https://image.tmdb.org/t/p/original/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg
,399366,Marrowbone,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,8.0,12.294931,4.5535,,https://image.tmdb.org/t/p/original/iX77zMSqUv2Qt7ToEnN2mmEudEf.jpg
,228970,Wild,A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,15.0,52.501541,4.5535,,https://image.tmdb.org/t/p/original/ohhWI4Xwf4m4HjbQiIkyAhLekUy.jpg
,365620,Ferrari,"Set during the summer of 1957. Ex-racecar driver, Enzo Ferrari, is in crisis. Bankruptcy stalks the company he and his wife, Laura, built from nothing ten years earlier. Their tempestuous marriage struggles with the mourning for one son and the acknowledgement of another.",95.0,39.220516,4.5524,,https://image.tmdb.org/t/p/original/LyCOcGqOTyTmaXu2TK8LfGveIb.jpg
,321258,The Boy,"A young American woman takes a job as a nanny in a remote English village, soon discovering that the family's eight-year-old son is a life-sized doll that comes with a list of strict rules.",10.0,73.929392,4.5499,,https://image.tmdb.org/t/p/original/kW2vgzhyWXQu5UxNzebPokipBqH.jpg
,418078,It Comes at Night,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",5.0,19.280931,4.5495,,https://image.tmdb.org/t/p/original/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg
,19899,Couples Retreat,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",70.0,171.84484,4.5449,,https://image.tmdb.org/t/p/original/igXVSRZsNX3TZsKrQqSyEJvzHRF.jpg
,319888,Eddie the Eagle,"The feel-good story of Michael 'Eddie' Edwards, an unlikely but courageous British ski-jumper who never stopped believing in himself—even as an entire nation was counting him out. With the help of a rebellious and charismatic coach, Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",23.0,46.152411,4.5446,,https://image.tmdb.org/t/p/original/r562gvTRVHnDSvG7MrKHEECSn1V.jpg
,245703,Midnight Special,A father and son go on the run after the dad learns his child possesses special powers.,18.0,7.112282,4.5418,,https://image.tmdb.org/t/p/original/hgDRq1l4ATxwufWjILKsYtglbI6.jpg
,157433,Pet Sematary,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",21.0,113.118226,4.5376,,https://image.tmdb.org/t/p/original/7SPhr7Qj39vbnfF9O2qHRYaKHAL.jpg
,7508,Like Stars on Earth,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",2.6,28.43,4.5366,,https://image.tmdb.org/t/p/original/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg
,1278263,The Seed of the Sacred Fig,"Investigating judge Iman grapples with paranoia amid political unrest in Tehran. When his gun vanishes, he suspects his wife and daughters, imposing draconian measures that strain family ties as societal rules crumble.",3.0,6.50181,4.5323,,https://image.tmdb.org/t/p/original/ifOazNzv2cNJ5CQjMV7cPXG2Lmy.jpg
,503346,Occupation,"Town residents must band together after a devastating alien invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers and work together for a chance to strike back.",6.0,0.021704,4.5299,,https://image.tmdb.org/t/p/original/hr7MFQAmP30IJZP2FXKhPKbe8IW.jpg
,581387,Ashfall,A group of unlikely heroes from across the Korean peninsula try to save the day after a volcano erupts on the mythical and majestic Baekdu Mountain.,17.7,61.321941,4.5219,,https://image.tmdb.org/t/p/original/gCZ0RHifBxZGedde7WPWSgjpyZt.jpg
,9389,Renaissance,"To find Ilona and unlock the secrets of her disappearance, Karas must plunge deep into the parallel worlds of corporate espionage, organized crime and genetic research - where the truth imprisons whoever finds it first and miracles can be bought but at a great price.",18.0,1.831348,4.5219,,https://image.tmdb.org/t/p/original/fTdbmjAegzFQOCPTAckPcmTpJvp.jpg
,82,Miami Vice,"A case involving drug lords and murder in South Florida takes a personal turn for undercover detectives Sonny Crockett and Ricardo Tubbs. Unorthodox Crockett gets involved romantically with the Chinese-Cuban wife of a trafficker of arms and drugs, while Tubbs deals with an assault on those he loves.",135.0,163.8,4.5212,,https://image.tmdb.org/t/p/original/1KGD2g0wOc7WBfHc5G19reLHQxk.jpg
,527729,Asterix: The Secret of the Magic Potion,"Following a fall during mistletoe picking, Druid Getafix decides that it is time to secure the future of the village. Accompanied by Asterix and Obelix, he undertakes to travel the Gallic world in search of a talented young druid to transmit the Secret of the Magic Potion.",36.0,74.488686,4.521,,https://image.tmdb.org/t/p/original/5OvHpzWXBzOvgZwOoUsqNSouSwy.jpg
,18533,Bronson,"A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",0.23,2.3,4.5189,,https://image.tmdb.org/t/p/original/6diyyGIbBNiANsdIaCGtyv4IofR.jpg
,23169,Remember Me,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",16.0,56.0,4.5153,,https://image.tmdb.org/t/p/original/j7umuMiLCHvWT7wYhFKJOTFSokF.jpg
,296524,Deepwater Horizon,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",110.0,121.790376,4.5152,,https://image.tmdb.org/t/p/original/jgBIYCZACe3iaS9TL2XzVGkO5p5.jpg
,37056,Letters to Juliet,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",30.0,82.148538,4.5073,,https://image.tmdb.org/t/p/original/y9DdvY1IRNS2hWLq161hmP2gXn.jpg
,220289,Coherence,Four couples gather for dinner the night a mysterious and powerful comet passes overhead.,0.05,0.139745,4.5068,,https://image.tmdb.org/t/p/original/ezUtb9m5DeLwL2gxi4gktzNCvQv.jpg
,39691,Cats & Dogs: The Revenge of Kitty Galore,The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,85.0,112.483764,4.5044,,https://image.tmdb.org/t/p/original/78mfb3RYmSUKlfC9eDmwMBbXGI0.jpg
,9988,Beerfest,"During a trip to Germany to scatter their grandfather's ashes, German-American brothers Todd and Jan discover Beerfest, the secret Olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. Their Old Country cousins sneer at the Yanks' chances, prompting the siblings to return to America to prepare for a showdown the following year.",17.5,19.179969,4.5027,,https://image.tmdb.org/t/p/original/5srGbSv3zhEUjXFOZR9qHkgJO6l.jpg
,966220,Sniper: The White Raven,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins in Donbas, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy.",1.0,0.000881,4.501,,https://image.tmdb.org/t/p/original/295gZzTXMvuiIG0U19h4M44PXxI.jpg
,10202,Bedtime Stories,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,80.0,212.874864,4.4981,,https://image.tmdb.org/t/p/original/2PljsqbhxrFUzfTnaVhsseHhXN0.jpg
,799379,Project Wolf Hunting,"While under heavily armed guard, the dangerous convicts aboard a cargo ship unite in a coordinated escape attempt that soon escalates into a bloody, all-out riot. But as the fugitives continue their brutal campaign of terror, they soon discover that not even the most vicious among them is safe from the horror they unknowingly unleashed from the darkness below deck.",9.0,0.020541,4.4955,,https://image.tmdb.org/t/p/original/hmeIsFSClo5UBWxBiiCDCnDOYJY.jpg
,134374,Pain & Gain,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",25.0,87.305549,4.4946,,https://image.tmdb.org/t/p/original/9WqA0Ry9wmTzFvom8mNbcyKZQgP.jpg
,497828,Triangle of Sadness,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",15.6,24.733572,4.4944,,https://image.tmdb.org/t/p/original/k9eLozCgCed5FGTSdHu0bBElAV8.jpg
,37710,The Tourist,"American tourist Frank meets mysterious British woman Elise on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.",100.0,278.731369,4.4936,,https://image.tmdb.org/t/p/original/oXe1nw4HcS32YVpvxwsWEVdvEXA.jpg
,170522,Asterix: The Mansions of the Gods,"In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony.",30.0,51.37947,4.4882,,https://image.tmdb.org/t/p/original/oppvIr8jmTXEVkzRHtipxcmvdQ5.jpg
,24150,Halloween II,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.",10.0,39.421467,4.4843,,https://image.tmdb.org/t/p/original/vSHPM4LQDpWdQrD5KZWK6wNqSOD.jpg
,63492,What's Your Number?,"Ally Darling is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",20.0,30.426096,4.4829,,https://image.tmdb.org/t/p/original/eqn3UeXMY9W1Ow3jIZ6COqbjUWX.jpg
,638965,Mandibles,Two dimwitted friends hatch a money-making scheme after discovering a giant fly in the trunk of a car.,4.9,2.044087,4.4819,,https://image.tmdb.org/t/p/original/pdizbiLiOiV8ysYknz79VMitsfU.jpg
,9053,DOA: Dead or Alive,Four beautiful rivals at an invitation-only martial-arts tournament join forces against a sinister threat. Princess Kasumi is an aristocratic warrior trained by martial-arts masters. Tina Armstrong is a wrestling superstar. Helena Douglas is an athlete with a tragic past. Christie Allen earns her keep as a thief and an assassin-for-hire.,21.0,7.6,4.4813,,https://image.tmdb.org/t/p/original/gtlai95IERRDgRhPCK0WEuwCRP0.jpg
,426563,Holmes & Watson,"Detective Sherlock Holmes and Dr. John Watson join forces to investigate a mysterious murder at Buckingham Palace. It seems like an open-and-shut case as all signs point to Professor James Moriarty, the criminal mastermind and longtime nemesis of the crime-solving duo. When new twists and clues begin to emerge, the world's greatest sleuth and his trusted assistant must now use their legendary wits and ingenious methods to catch the killer as they only have four days before the queen becomes the next victim.",42.0,40.5,4.4782,,https://image.tmdb.org/t/p/original/orEUlKndjV1rEcWqXbbjegjfv97.jpg
,649609,Renfield,"Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life — and maybe even redemption — when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",65.0,26.874347,4.4778,,https://image.tmdb.org/t/p/original/p6yUjhvNGQpFZilKwOKbxQ1eHlo.jpg
,287903,Krampus,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",15.0,61.8,4.4772,,https://image.tmdb.org/t/p/original/mzPCU6xQ2XQmD76cDVZPm5PZAaS.jpg
,243684,"Men, Women & Children","Follows the story of a group of high school teenagers and their parents as they attempt to navigate the many ways the internet has changed their relationships, their communication, their self-image, and their love lives.",16.0,1.7,4.4767,,https://image.tmdb.org/t/p/original/dzFHIxCcvq2CZVFCsgz7n1z5oIM.jpg
,184346,Deliver Us from Evil,"When a frightening wave of violence sweeps through New York City, troubled cop Sarchie fails to find a rational explanation for the bizarre crimes. However, his eyes are opened to a frightening alternate reality when renegade Jesuit priest Mendoza convinces him that demonic possession may be to blame for the gruesome murders. Together, they wage a valiant supernatural struggle to rid the city of an otherworldly evil.",30.0,87.937815,4.4738,,https://image.tmdb.org/t/p/original/Uz32ERsyCmGwV8Eg2wmT2ooWpo.jpg
,416477,The Big Sick,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",5.0,56.303596,4.4737,,https://image.tmdb.org/t/p/original/9fJTT8pBxxQsFILJHTtHhdYFr77.jpg
,806,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,25.0,119.975084,4.4737,,https://image.tmdb.org/t/p/original/kf1Qq9b32jn4umll9qD2ue5ftnh.jpg
,228205,The Longest Ride,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,34.0,63.013281,4.4734,,https://image.tmdb.org/t/p/original/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg
,37903,The White Ribbon,An aged tailor recalls his life as the schoolteacher of a small village in Northern Germany that was struck by a series of strange events in the year leading up to WWI.,21.55545,11.652157,4.4696,,https://image.tmdb.org/t/p/original/54dlnGDexrwAFlDb8HWKfmmX4LB.jpg
,10362,Two Lovers,A depressed man moves back in with his parents following a recent heartbreak and finds himself with two women.,9.8,16.303643,4.4693,,https://image.tmdb.org/t/p/original/skwYEUcxhUub9QCSwPDMvBySphS.jpg
,58244,Upside Down,"In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?",60.0,22.187813,4.469,,https://image.tmdb.org/t/p/original/wImo0dC72HRoI5QO85dGavmxW6q.jpg
,40247,Please Give,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",3.0,4.313829,4.468,,https://image.tmdb.org/t/p/original/kft7oy2SoImjDUXgeFbUxhICdc2.jpg
,1922,Irina Palm,"Maggie, a quiet retiring grandmother, finds herself helpless as her grandson’s health deteriorates. When one last chance appears, but money is desperately short, Maggie acts to raise the cash in a fashion that surprises everyone but her.",4.5,10.610835,4.4662,,https://image.tmdb.org/t/p/original/3h7miVXulTHbpa4NWyUUcguO90e.jpg
,62215,Melancholia,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,7.4,15.946321,4.4657,,https://image.tmdb.org/t/p/original/fMneszMiQuTKY8JUXrGGB5vwqJf.jpg
,321697,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",30.0,34.4,4.4655,,https://image.tmdb.org/t/p/original/ljiRO29Y9khEERRqMluptUYunJ9.jpg
,68722,The Master,"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",32.0,28.25806,4.4625,,https://image.tmdb.org/t/p/original/rUSjbyvYWN9H4az8xt0tDtU7I6v.jpg
,59965,Abduction,"For many years, Nathan Harper has had the uneasy feeling that life with his family isn't quite what it seems. As he draws closer to uncovering the truth, he is hunted by assassins, forcing him to flee with his neighbor, Karen, the only person he can trust.",35.0,82.087155,4.4608,,https://image.tmdb.org/t/p/original/d0TIDrwnMFVjg2EO4LsXQn1mbbc.jpg
,197796,Beauty and the Beast,"Forced to face the cruel side of life, a devastated, bankrupt merchant chances upon the enchanted castle of a hideous creature, the mere sight of it chills the bone to the marrow. There, a fate worse than death awaits the poor father-of-six, who, after plucking a sweet-scented rose from the repulsive master's verdant garden, must do the impossible: permit his compassionate daughter, Belle, to take his place and pay for the sins of her parent. Now, an impenetrable mystery shrouds the haunted mansion, and, as repugnance gradually turns into affection, only true love could break the spell.",33.0,47.430624,4.4555,,https://image.tmdb.org/t/p/original/8bErT2koHXAUSW5PdLQqgL5gEEe.jpg
,551804,Freaky,"A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl.",5.0,15.1,4.4549,,https://image.tmdb.org/t/p/original/8xC6QSyxrpm0D5A6iyHNemEWBVe.jpg
,15137,Evangelion: 1.0 You Are (Not) Alone,"After the Second Impact, Tokyo-3 is being attacked by giant monsters called Angels that seek to eradicate humankind. The child Shinji’s objective is to fight the Angels by piloting one of the mysterious Evangelion mecha units. A remake of the first six episodes of GAINAX’s famous 1996 anime series. The film was retitled “Evangelion: 1.01” for its DVD release and “Evangelion: 1.11” for a release with additional scenes.",7.0,20.121073,4.4535,,https://image.tmdb.org/t/p/original/pETU4GurpeEjBOM8oytMH0yNBHx.jpg
,959604,Beating Hearts,"Local rebellious teenager Clotaire falls for his schoolmate Jackie, but gang violence leads him to a darker destructive path. After years apart, the star-crossed lovers discover that every path they've taken leads them back together.",37.315205,36.010728,4.4521,,https://image.tmdb.org/t/p/original/yu9dRyKcUHTfKcqsomUtpord4t3.jpg
,555974,Brahms: The Boy II,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",10.0,20.311536,4.4499,,https://image.tmdb.org/t/p/original/swTC1DSZcvdxTOzmAKrtoUUPiDW.jpg
,97367,The Place Beyond the Pines,"A motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician.",15.0,47.135966,4.4476,,https://image.tmdb.org/t/p/original/vY5j2xQzMGWmxBuhQo0HfA4Lxqb.jpg
,3594,The Number 23,"Animal control officer Walter Sparrow becomes obsessed with a novel that he believes was written about him, as more and more similarities between himself and his literary alter ego seem to arise.",30.0,77.677553,4.4473,,https://image.tmdb.org/t/p/original/iPJwdvgX3I5dEw9QhDOG3hxUvMp.jpg
,16523,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",100.0,100.140916,4.4461,,https://image.tmdb.org/t/p/original/sDFV9VEjwTUWF1s5sjOllsb70jk.jpg
,589761,Chernobyl: Abyss,The aftermath of a shocking explosion at the Chernobyl nuclear power station made hundreds of people sacrifice their lives to clean up the site of the catastrophe and to successfully prevent an even bigger disaster that could have turned a large part of the European continent into an uninhabitable exclusion zone. This is their story.,9.1,6.459306,4.4435,,https://image.tmdb.org/t/p/original/AmJLuHjxPdIJO6vmymeWADG6jK5.jpg
,394117,The Florida Project,"The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.",2.0,11.30304,4.443,,https://image.tmdb.org/t/p/original/bnSTP1PY2fDyat0eUa4QouuGV7F.jpg
,446791,All the Money in the World,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,50.0,56.996304,4.4412,,https://image.tmdb.org/t/p/original/q6nE9Hf0ezszjI4DbCxwzQ73MMy.jpg
,292011,Richard Jewell,"Richard Jewell thinks quick, works fast, and saves hundreds, perhaps thousands, of lives after a domestic terrorist plants several pipe bombs and they explode during a concert, only to be falsely suspected of the crime by sloppy FBI work and sensational media coverage.",45.0,33.9,4.4386,,https://image.tmdb.org/t/p/original/5Lgkm8jt4roAFPZQ52fKMhVmDaZ.jpg
,82682,Gangster Squad,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart.",60.0,105.2,4.4383,,https://image.tmdb.org/t/p/original/4Ai5uFTPE1tUXSc5wMbXyZtXkt8.jpg
,73532,Le Havre,"In the French harbor city of Le Havre, fate throws young African refugee Idrissa into the path of Marcel Marx, a well-spoken bohemian who works as a shoe-shiner. With innate optimism and the tireless support of his community, Marcel stands up to officials pursuing the boy for deportation.",3.85,4.230854,4.4368,,https://image.tmdb.org/t/p/original/zCoGiKr8hn9fPYnxECjUhpaP8TI.jpg
,238215,The Cobbler,"Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.",10.0,6.5,4.4335,,https://image.tmdb.org/t/p/original/k6CYisrf2J2FXzvSXVJSscHc7Kj.jpg
,470044,The Hate U Give,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",23.0,34.934009,4.433,,https://image.tmdb.org/t/p/original/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg
,12162,The Hurt Locker,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",15.0,49.259766,4.4318,,https://image.tmdb.org/t/p/original/io2dfBJhasvGbgkCX9cCGVOiA99.jpg
,377264,Morgan,A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,8.0,8.810591,4.4306,,https://image.tmdb.org/t/p/original/iqEFG5ldyeLIFPp7mMI7ZmS7Upm.jpg
,106747,Machete Kills,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,20.0,1.75,4.4285,,https://image.tmdb.org/t/p/original/3i4UgSZmAJXt6Euy5azvknmzsm9.jpg
,413644,The Son of Bigfoot,"Teenage outsider Adam sets out on an epic and daring quest to uncover the mystery behind his long-lost dad, only to find out that he is none other than the legendary Bigfoot! He has been hiding deep in the forest for years to protect himself and his family from HairCo., a giant corporation eager to run scientific experiments with his special DNA. As father and son start making up for lost time after the boy's initial disbelief, Adam soon discovers that he too is gifted with superpowers beyond his imagination. But little do they know, HairCo. is on their tail as Adam's traces have led them to Bigfoot!",30.0,46.372519,4.4283,,https://image.tmdb.org/t/p/original/5yCQvhFuFPY0pACxoUpLUlYCxop.jpg
